date,province,confirmed,released,deceased
"2020-06-23","Seoul",1230,743,6
"2020-06-23","Ulsan",53,48,1
"2020-06-24","Busan",152,142,3
"2020-06-24","Chungcheongbuk-do",62,56,0
"2020-06-24","Chungcheongnam-do",162,146,0
"2020-06-24","Daegu",6903,6687,189
"2020-06-24","Daejeon",94,44,1
"2020-06-24","Gangwon-do",63,52,3
"2020-06-24","Gwangju",33,32,0
"2020-06-24","Gyeonggi-do",1137,761,23
"2020-06-24","Gyeongsangbuk-do",1386,1321,54
"2020-06-24","Gyeongsangnam-do",133,124,0
"2020-06-24","Incheon",333,174,1
"2020-06-24","Jeju-do",19,15,0
"2020-06-24","Jeollabuk-do",25,20,0
"2020-06-24","Jeollanam-do",20,18,0
"2020-06-24","Sejong",49,47,0
"2020-06-24","Seoul",1241,747,6
"2020-06-24","Ulsan",55,48,1
"2020-06-25","Busan",152,142,3
"2020-06-25","Chungcheongbuk-do",62,57,0
"2020-06-25","Chungcheongnam-do",163,146,0
"2020-06-25","Daegu",6903,6689,189
"2020-06-25","Daejeon",98,44,1
"2020-06-25","Gangwon-do",63,52,3
"2020-06-25","Gwangju",33,32,0
"2020-06-25","Gyeonggi-do",1146,777,23
"2020-06-25","Gyeongsangbuk-do",1386,1321,54
"2020-06-25","Gyeongsangnam-do",133,125,0
"2020-06-25","Incheon",334,182,1
"2020-06-25","Jeju-do",19,16,0
"2020-06-25","Jeollabuk-do",25,20,0
"2020-06-25","Jeollanam-do",20,18,0
"2020-06-25","Sejong",49,47,0
"2020-06-25","Seoul",1250,761,7
"2020-06-25","Ulsan",55,48,1
"2020-06-26","Busan",152,142,3
"2020-06-26","Chungcheongbuk-do",62,60,0
"2020-06-26","Chungcheongnam-do",166,148,0
"2020-06-26","Daegu",6903,6695,189
"2020-06-26","Daejeon",102,44,1
"2020-06-26","Gangwon-do",64,52,3
"2020-06-26","Gwangju",33,32,0
"2020-06-26","Gyeonggi-do",1150,814,23
"2020-06-26","Gyeongsangbuk-do",1387,1327,54
"2020-06-26","Gyeongsangnam-do",133,125,0
"2020-06-26","Incheon",336,231,1
"2020-06-26","Jeju-do",19,16,0
"2020-06-26","Jeollabuk-do",25,20,0
"2020-06-26","Jeollanam-do",20,18,0
"2020-06-26","Sejong",49,47,0
"2020-06-26","Seoul",1267,843,7
"2020-06-26","Ulsan",55,49,1
"2020-06-27","Busan",152,142,3
"2020-06-27","Chungcheongbuk-do",63,60,0
"2020-06-27","Chungcheongnam-do",166,148,0
"2020-06-27","Daegu",6904,6700,189
"2020-06-27","Daejeon",104,44,1
"2020-06-27","Gangwon-do",64,52,3
"2020-06-27","Gwangju",33,32,0
"2020-06-27","Gyeonggi-do",1167,858,22
"2020-06-27","Gyeongsangbuk-do",1387,1328,54
"2020-06-27","Gyeongsangnam-do",133,128,0
"2020-06-27","Incheon",337,250,2
"2020-06-27","Jeju-do",19,16,0
"2020-06-27","Jeollabuk-do",26,20,0
"2020-06-27","Jeollanam-do",20,19,0
"2020-06-27","Sejong",49,47,0
"2020-06-27","Seoul",1284,911,7
"2020-06-27","Ulsan",55,50,1
"2020-06-28","Busan",152,143,3
"2020-06-28","Chungcheongbuk-do",64,60,0
"2020-06-28","Chungcheongnam-do",167,148,0
"2020-06-28","Daegu",6904,6700,189
"2020-06-28","Daejeon",110,44,1
"2020-06-28","Gangwon-do",64,53,3
"2020-06-28","Gwangju",37,32,0
"2020-06-28","Gyeonggi-do",1184,873,23
"2020-06-28","Gyeongsangbuk-do",1387,1328,54
"2020-06-28","Gyeongsangnam-do",133,128,0
"2020-06-28","Incheon",337,264,1
"2020-06-28","Jeju-do",19,16,0
"2020-06-28","Jeollabuk-do",26,21,0
"2020-06-28","Jeollanam-do",23,19,0
"2020-06-28","Sejong",49,47,0
"2020-06-28","Seoul",1298,923,7
"2020-06-28","Ulsan",55,50,1
"2020-06-29","Busan",153,143,3
"2020-06-29","Chungcheongbuk-do",64,60,0
"2020-06-29","Chungcheongnam-do",167,150,0
"2020-06-29","Daegu",6906,6700,189
"2020-06-29","Daejeon",112,44,1
"2020-06-29","Gangwon-do",64,54,3
"2020-06-29","Gwangju",41,32,0
"2020-06-29","Gyeonggi-do",1200,888,23
"2020-06-29","Gyeongsangbuk-do",1388,1328,54
"2020-06-29","Gyeongsangnam-do",134,128,0
"2020-06-29","Incheon",338,284,1
"2020-06-29","Jeju-do",19,16,0
"2020-06-29","Jeollabuk-do",27,21,0
"2020-06-29","Jeollanam-do",24,19,0
"2020-06-29","Sejong",49,47,0
"2020-06-29","Seoul",1305,942,7
"2020-06-29","Ulsan",55,50,1
"2020-06-30","Busan",154,142,3
"2020-06-30","Chungcheongbuk-do",65,60,0
"2020-06-30","Chungcheongnam-do",167,150,0
"2020-06-30","Daegu",6906,6700,189
"2020-06-30","Daejeon",117,44,1
"2020-06-30","Gangwon-do",65,54,3
"2020-06-30","Gwangju",44,32,0
"2020-06-30","Gyeonggi-do",1207,931,23
"2020-06-30","Gyeongsangbuk-do",1389,1328,54
"2020-06-30","Gyeongsangnam-do",134,128,0
"2020-06-30","Incheon",341,290,1
"2020-06-30","Jeju-do",19,16,0
"2020-06-30","Jeollabuk-do",27,21,0
"2020-06-30","Jeollanam-do",24,19,0
"2020-06-30","Sejong",50,47,0
"2020-06-30","Seoul",1312,985,7
"2020-06-30","Ulsan",55,50,1
